train_loss,train_error,test_loss,test_error
1.7868737786865234,0.65944,2.5427575576782226,0.8639
2.2478282788085937,0.74482,4.295279090881348,0.8732
6.307088552856445,0.79526,125.34336498718261,0.9
6696.791022077332,0.87996,2.3517068161010743,0.9
705875.5737138541,0.8972,1.877068012116969e+20,0.897
191203071.14485094,0.89912,1779.88122109375,0.9004
8251977849.56995,0.89718,7.550893245336542e+26,0.9
419077964594.53625,0.89822,2631.5668328125,0.9
1172320821818.6648,0.89974,23269780582144.41,0.9
5619230475467.698,0.89722,2713.5040140625,0.9
,0.90098,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
,0.9,,0.9
